,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,CLUSTER
2100,17.192,1016.7,66.411,3.5029,27.934,1084.4,549.59,135.74,12.163,2.6255,60.513000000000005,0
2101,15.651,1016.7,73.943,3.4758,27.248,1083.1,549.52,134.92,12.0,3.6842,63.287,0
2102,15.65,1016.9,71.278,3.3619,27.381,1081.7,549.7,133.66,12.035,5.2916,63.805,0
2103,15.577,1017.0,70.49,3.3781,26.676,1081.6,549.66,133.69,12.043,3.0495,60.464,0
2104,15.020999999999999,1016.7,73.047,3.4137,26.284000000000002,1081.5,549.64,133.85,11.98,3.9144,63.988,0
2105,14.931,1016.3,74.73100000000001,3.4535,26.500999999999998,1083.3,549.82,135.3,12.128,5.5869,65.783,0
2106,14.985,1015.9,74.831,3.3576,25.834,1078.5,549.87,131.46,11.894,3.5741,59.896,0
2107,14.753,1015.5,78.898,3.1316,24.328000000000003,1067.2,549.76,123.42,11.337,5.8873,65.123,0
2108,14.454,1015.1,81.118,2.7271,21.781999999999996,1047.0,550.06,108.9,10.311,6.2731,63.153,0
2109,13.936,1014.8,82.618,2.7976,21.381,1047.6,549.97,109.42,10.405999999999999,6.0151,63.795,0
2110,13.427,1014.7,82.149,2.7936,20.980999999999998,1047.1,550.29,109.24,10.35,6.4845,63.299,0
2111,12.335,1014.6,82.694,2.8153,19.809,1047.8,549.71,109.94,10.462,4.6508,63.214,0
2112,11.655999999999999,1014.7,85.51799999999999,2.8115,19.230999999999998,1046.9,550.28,109.28,10.397,5.5497,66.497,0
2113,11.722999999999999,1015.0,85.584,2.8280000000000003,19.311,1047.3,549.61,109.59,10.443,7.3876,69.939,0
2114,13.215,1015.2,86.678,2.8055,20.688000000000002,1046.9,550.05,108.83,10.322000000000001,6.3375,62.497,0
2115,15.155999999999999,1015.3,80.465,3.1112,24.798000000000002,1065.7,549.88,122.14,11.209000000000001,4.16,61.376000000000005,0
2116,16.936,1015.3,68.543,3.5161,29.291,1084.2,550.08,135.33,12.082,4.4592,64.88,0
2117,17.835,1015.2,58.748999999999995,3.5335,29.83,1083.6,550.12,134.46,12.152999999999999,4.2986,65.009,0
2118,18.706,1014.8,57.565,3.5802,30.709,1085.6,550.12,135.85,12.163,3.306,63.415,0
2119,19.745,1014.4,56.692,3.5725,31.116999999999997,1085.0,550.0,135.15,12.208,2.4876,61.167,0
2120,20.19,1014.1,55.467,3.5421,31.629,1083.7,549.67,134.12,12.142999999999999,2.908,59.772,0
2121,20.564,1013.6,53.184,3.5637,32.472,1085.4,549.87,135.39,12.154000000000002,2.3276,60.653,0
2122,20.678,1013.2,53.173,3.5739,32.477,1085.5,549.96,135.47,12.190999999999999,3.7532,65.27199999999999,0
2123,20.248,1013.0,54.801,3.6347,32.238,1087.7,549.99,137.22,12.283,4.8243,64.71600000000001,0
2124,19.409000000000002,1012.8,62.498999999999995,3.5499,31.441,1087.8,550.04,137.72,12.215,2.9495,60.19,0
2125,18.284000000000002,1012.8,65.711,3.5043,30.38,1085.9,550.1,136.66,12.139000000000001,1.7849,61.568000000000005,0
2126,17.114,1012.9,70.972,3.4768,29.666999999999998,1084.8,550.12,136.14,12.142000000000001,3.3673,62.218999999999994,0
2127,16.039,1013.0,74.811,3.4804,29.151999999999997,1085.0,549.86,136.55,12.072000000000001,2.4758,59.608000000000004,0
2128,14.758,1013.1,75.62100000000001,3.4444,27.235,1083.3,549.61,135.86,11.975,3.5786,63.873000000000005,0
2129,12.806,1013.2,78.617,3.4466,25.54,1083.7,549.99,136.71,12.126,5.2083,66.65100000000001,0
2130,12.043,1013.1,80.107,3.1695,23.449,1069.5,549.68,126.49,11.482999999999999,4.4075,66.774,0
2131,11.280999999999999,1012.9,81.01899999999999,2.7134,19.525,1046.4,549.98,109.53,10.372,6.7597,72.24600000000001,1
2132,10.253,1012.6,82.875,2.6911,18.903,1045.5,549.97,109.06,10.288,8.0354,76.096,2
2133,9.9938,1012.7,83.209,2.7097,18.715,1044.4,549.56,108.51,10.331,7.2359,73.324,1
2134,9.5386,1012.6,84.35,2.6995,18.344,1033.4,543.5,105.06,10.158,7.2318,89.071,2
2135,9.142999999999999,1012.5,84.887,2.7461,18.615,1045.3,549.88,109.27,10.187999999999999,3.9352,71.593,1
2136,9.1171,1012.7,84.868,2.7576,18.403,1042.8,548.7,107.96,10.185,5.6877,76.697,1
2137,9.3082,1013.2,85.788,2.9396,20.579,1057.2,550.11,117.79,10.774000000000001,4.7068,69.67699999999999,1
2138,11.22,1013.5,88.166,3.457,25.241999999999997,1082.8,549.97,136.04,12.04,3.0585,63.788000000000004,0
2139,14.386,1013.7,85.56200000000001,3.5231,27.738000000000003,1085.1,549.9,136.54,12.174000000000001,3.1926,61.354,0
2140,16.43,1013.9,77.653,3.5367,29.276999999999997,1083.8,549.13,135.63,12.165999999999999,2.0723,58.662,0
2141,17.882,1014.2,73.834,3.5389,30.394000000000002,1085.4,549.89,136.03,12.225,1.9179,59.473,0
2142,19.112000000000002,1014.0,67.717,3.4972,31.094,1084.0,549.87,134.82,12.148,2.1074,60.015,0
2143,19.785999999999998,1013.9,63.967,3.5219,31.865,1085.9,549.98,136.16,12.164000000000001,2.0315,58.352,0
2144,20.006,1013.5,63.53,3.4792,32.148,1083.0,549.96,133.82,12.091,2.7292,57.021,0
2145,20.206,1012.9,60.236000000000004,3.5322,32.301,1085.3,549.94,135.46,12.2,1.9245,57.043,0
2146,20.549,1012.5,61.93,3.47,32.366,1083.8,549.9,134.18,12.035,0.9974799999999999,56.235,0
2147,20.313,1012.1,65.097,3.4658,32.108000000000004,1083.5,549.93,134.2,12.1,1.8442,55.661,0
2148,19.688,1011.8,67.096,3.4611,31.599,1083.2,550.01,134.12,11.992,1.6283,56.74,0
2149,18.881,1011.8,68.834,3.437,31.4,1082.9,550.06,134.14,11.972000000000001,1.9251,59.201,0
2150,18.073,1011.8,72.57300000000001,3.4439,30.83,1083.1,550.11,134.62,11.977,3.3605,61.125,0
2151,17.092,1012.2,74.036,3.3959,28.965,1081.9,550.16,134.15,12.017000000000001,2.3544,58.077,0
2152,15.614,1012.4,76.905,3.3874,26.725,1080.9,550.28,133.82,11.979000000000001,1.0789,58.257,0
2153,14.363,1012.2,79.294,3.3922,25.686,1079.5,550.2,132.99,11.92,3.2060000000000004,61.472,0
2154,13.300999999999998,1011.9,79.223,3.423,25.123,1082.0,549.75,135.26,12.075999999999999,1.9812,60.39,0
2155,12.377,1011.5,80.942,3.4792,25.13,1083.6,549.88,136.7,12.135,3.8663,65.623,0
2156,11.738,1011.1,82.09700000000001,3.5366,25.804000000000002,1087.2,550.0,139.74,12.292,3.9810000000000003,65.278,0
2157,11.485999999999999,1010.6,83.181,3.4838,25.316999999999997,1084.7,549.77,137.96,12.085999999999999,2.2943,62.101000000000006,0
2158,11.194,1010.3,83.117,2.9007,20.901,1058.2,550.09,118.2,10.784,5.3003,68.789,0
2159,11.168,1010.1,84.926,2.68,19.09,1046.1,549.83,109.33,10.289000000000001,7.4017,69.2,0
2160,11.140999999999998,1009.9,84.07799999999999,2.6985,18.645,1043.5,549.55,107.67,10.273,5.9912,71.408,1
2161,11.427999999999999,1010.1,84.632,3.3139,23.706,1074.7,550.01,130.66,11.604000000000001,4.4942,69.343,1
2162,13.343,1010.0,86.637,3.556,27.075,1086.6,549.98,138.27,12.158,5.151,67.2,0
2163,16.406,1009.9,78.643,3.5456,29.479,1084.8,549.8,136.09,12.137,3.3893,61.483999999999995,0
2164,17.808,1009.5,73.363,3.5896,30.980999999999998,1079.7,546.05,134.67,12.12,3.8112,61.961999999999996,0
2165,18.459,1009.0,70.27600000000001,3.4674,31.361,1081.6,550.08,133.38,12.049000000000001,3.9222,62.37,0
2166,18.726,1008.2,68.874,3.5262,32.358000000000004,1084.9,550.05,135.95,12.14,3.0647,61.82899999999999,0
2167,20.186,1007.9,54.968999999999994,3.5210000000000004,32.601,1084.1,549.83,134.69,12.171,2.13,61.05,0
2168,21.229,1007.4,46.013000000000005,3.5554,32.424,1085.4,549.85,135.21,12.171,1.7218,63.011,0
2169,21.791,1006.9,47.021,3.5709,32.769,1086.6,549.88,135.78,12.235999999999999,2.1058,63.324,0
2170,22.489,1006.0,44.108000000000004,3.5334,32.623000000000005,1085.4,550.0,134.88,12.224,1.9342,63.413000000000004,0
2171,22.891,1005.2,44.558,3.6176,32.479,1086.2,550.09,135.22,12.163,2.0038,63.628,0
2172,23.328000000000003,1004.7,42.04,3.6063,33.102,1086.5,550.11,135.03,12.265,2.0237,64.475,0
2173,23.820999999999998,1004.7,38.745,3.5889,32.835,1087.3,550.12,135.48,12.329,1.7937,65.352,0
2174,22.23,1005.2,44.043,3.5025,30.214000000000002,1084.3,550.13,134.57,12.052,2.0124,63.326,0
2175,19.547,1005.6,55.43600000000001,3.4352,27.178,1084.0,550.06,135.36,12.064,2.0349,62.293,0
2176,17.998,1005.8,57.777,3.4348,25.622,1082.4,549.98,134.36,12.107000000000001,0.98156,60.415,0
2177,17.826,1005.7,56.523999999999994,3.4096,25.247,1082.1,550.13,134.24,12.047,2.0502,64.158,0
2178,15.942,1005.7,63.397,3.4773,25.546999999999997,1085.1,549.99,136.93,12.151,2.0209,63.458,0
2179,15.584000000000001,1005.6,65.473,3.1617,22.973000000000003,1069.9,549.86,125.87,11.49,1.4764,63.443999999999996,0
2180,14.856,1005.7,66.922,2.6827,19.725,1046.8,549.0,109.47,10.321,5.5653,70.255,1
2181,14.427,1005.6,67.68,2.6666,19.369,1046.4,550.11,109.01,10.287,4.3744,65.814,0
2182,14.904000000000002,1005.6,70.334,2.7033,19.881,1048.0,550.26,109.81,10.437000000000001,6.332000000000001,66.865,0
2183,13.594000000000001,1006.0,72.056,2.6822,19.250999999999998,1047.8,549.77,110.2,10.395999999999999,4.9918,65.32300000000001,0
2184,12.66,1006.5,76.042,2.6395,18.802,1045.8,549.68,108.85,10.214,5.2725,68.332,0
2185,13.175999999999998,1006.7,79.648,2.7234,19.257,1048.2,550.2,110.13,10.319,4.9753,62.878,0
2186,14.642999999999999,1007.1,82.76700000000001,3.3956,24.781,1079.9,550.03,133.27,11.832,0.64005,57.501000000000005,0
2187,15.624,1007.7,83.868,3.5545,25.47,1083.8,549.95,136.0,12.110999999999999,2.0837,59.976000000000006,0
2188,16.671,1008.2,83.042,3.5603,25.756999999999998,1082.9,550.03,134.72,12.128,1.7134,55.941,0
2189,19.154,1008.4,76.093,3.5037,28.14,1082.1,550.21,133.14,12.068,0.32378,53.573,0
2190,21.079,1008.7,65.008,3.5313,29.656,1084.6,550.26,134.9,12.085999999999999,1.1883,57.104,0
2191,21.783,1008.5,59.803000000000004,3.4986,30.689,1083.1,550.04,133.58,12.091,1.7262,57.843999999999994,0
2192,22.619,1008.5,54.476000000000006,3.5329,32.146,1084.2,550.13,134.08,12.074000000000002,2.0829,59.236999999999995,0
2193,23.838,1008.7,49.263999999999996,3.6322,32.049,1086.4,550.19,135.26,12.2,1.9432,59.677,0
2194,23.686999999999998,1008.6,53.755,3.5612,31.205,1085.9,550.12,135.34,12.117,1.4999,56.931000000000004,0
2195,22.791,1008.8,54.645,3.5724,30.538,1084.8,549.9,134.85,12.087,1.7803,56.416000000000004,0
2196,20.945999999999998,1009.2,62.565,3.528,29.434,1083.5,550.01,134.26,12.020999999999999,2.1343,56.303000000000004,0
2197,19.365,1010.2,69.82300000000001,3.4981,27.997,1084.4,549.85,135.43,12.182,0.8014399999999999,56.636,0
2198,16.632,1011.0,77.908,3.3935,24.616999999999997,1082.1,550.02,134.36,11.950999999999999,1.8029,59.129,0
2199,15.622,1011.1,85.749,3.4988,24.778000000000002,1082.7,550.12,134.82,12.002,2.5338,58.3,0
2200,15.562999999999999,1011.3,84.99,3.4705,24.912,1081.7,550.05,134.01,11.982999999999999,0.3566,55.911,0
2201,15.247,1012.0,82.96600000000001,3.4739999999999998,24.572,1080.5,549.99,133.4,11.989,1.2877,60.483999999999995,0
2202,14.932,1012.8,83.34899999999999,3.5575,25.299,1084.7,549.84,136.78,12.187999999999999,2.3555,61.481,0
2203,14.591,1013.2,82.775,3.1945,22.659000000000002,1069.4,549.79,125.22,11.369000000000002,1.2072,58.136,0
2204,13.967,1013.5,84.044,2.7510000000000003,18.887999999999998,1047.6,550.0,109.48,10.431,4.1904,63.645,0
2205,14.033,1013.7,83.738,2.7438,18.775,1046.4,550.06,108.52,10.369000000000002,4.6908,62.705,0
2206,14.237,1013.9,82.943,2.6888,18.99,1047.6,550.05,109.19,10.333,2.3704,60.847,0
2207,14.376,1014.2,80.568,2.727,18.787,1046.3,550.18,108.3,10.276,4.0936,64.958,0
2208,14.454,1014.7,77.738,2.7177,18.748,1045.8,549.75,107.85,10.208,4.5692,64.507,0
2209,14.517999999999999,1015.3,77.64,2.7091,18.980999999999998,1047.4,549.96,109.13,10.43,3.2477,66.233,0
2210,14.856,1015.9,74.525,3.4760000000000004,25.395,1084.8,550.09,136.66,12.167,2.1069,68.221,1
2211,15.543,1016.3,71.113,3.4671,25.435,1085.2,549.86,136.73,12.107000000000001,2.9933,65.479,0
2212,16.157,1016.5,68.58800000000001,3.4748,25.324,1084.4,549.99,135.93,12.161,0.506,59.575,0
2213,16.72,1016.6,68.09100000000001,3.5010000000000003,25.684,1085.7,550.12,136.81,12.171,2.0444,63.078,0
2214,17.730999999999998,1016.2,63.887,3.486,26.124000000000002,1084.4,550.08,135.38,12.135,1.7011,61.364,0
2215,18.541,1015.9,62.783,3.4526,26.185,1083.7,549.88,134.59,12.154000000000002,2.1074,61.911,0
2216,19.244,1015.6,61.412,3.5042,26.476,1084.3,550.11,135.09,12.172,2.4474,61.056999999999995,0
2217,19.754,1015.2,59.08,3.5143,27.084,1085.5,549.98,135.82,12.214,2.0573,60.78,0
2218,19.799,1014.7,60.43,3.5186,27.203000000000003,1084.9,550.0,135.34,12.136,3.5174,61.13,0
2219,19.565,1014.4,62.652,3.4905,27.031,1084.4,550.02,135.03,12.168,2.8828,58.351000000000006,0
2220,18.679000000000002,1014.0,65.923,3.4957,27.752,1084.3,550.04,135.16,12.075,2.4624,59.735,0
2221,17.4,1013.9,69.29,3.4819,27.401,1084.3,550.07,135.43,12.118,3.2807,60.245,0
2222,16.078,1014.1,70.921,3.432,25.919,1082.5,550.15,134.6,12.125,1.4349,58.333999999999996,0
2223,14.667,1014.3,73.793,3.3991,24.97,1083.0,550.23,135.42,12.148,2.505,62.475,0
2224,13.554,1014.2,77.71,3.3960000000000004,24.665,1081.8,550.32,134.79,12.059000000000001,1.8296,59.701,0
2225,12.485999999999999,1014.1,81.613,3.4094,24.58,1081.2,550.4,134.67,11.997,0.36644,58.672,0
2226,11.783,1014.0,83.57799999999999,2.7396,18.702,1044.4,548.89,108.38,10.334000000000001,5.124,72.807,1
2227,11.484000000000002,1013.8,86.235,2.7825,19.027,1049.0,549.74,111.1,10.494000000000002,6.0953,69.538,1
2228,11.24,1013.4,86.488,2.7684,18.634,1045.8,549.9,108.88,10.363,7.7395,70.726,1
2229,11.065999999999999,1013.0,87.29,2.8486,19.439,1050.5,550.27,112.25,10.533,5.2753,67.072,0
2230,11.17,1012.7,88.59100000000001,2.8443,18.980999999999998,1047.5,549.67,110.05,10.425999999999998,5.7789,72.536,1
2231,11.315999999999999,1012.6,89.41799999999999,2.8676,19.088,1047.7,549.95,110.16,10.447000000000001,6.1051,73.17699999999999,1
2232,11.347999999999999,1012.8,89.56700000000001,2.8913,18.562,1030.0,540.61,103.6,10.182,6.882000000000001,89.054,2
2233,11.645,1013.3,90.335,2.9068,18.282,1035.1,544.5,105.14,10.173,4.5056,87.99799999999999,1
2234,12.186,1013.4,90.18,2.9423,19.296,1046.9,550.08,109.58,10.253,3.1266,63.851000000000006,0
2235,13.216,1013.9,87.647,3.2424,22.08,1062.8,550.04,121.12,11.16,4.1851,65.717,0
2236,14.277000000000001,1014.2,82.713,3.536,25.511999999999997,1082.9,549.21,135.93,12.099,1.3803,59.758,0
2237,15.414000000000001,1014.6,77.225,3.5569,26.029,1086.6,549.65,138.07,12.152000000000001,1.3667,62.813,0
2238,16.937,1014.4,70.932,3.5464,26.831,1086.0,549.62,137.14,12.104000000000001,2.298,63.236000000000004,0
2239,18.252,1014.0,65.865,3.0321,24.579,1059.7,549.76,117.56,10.952,3.7742,62.861999999999995,0
2240,18.766,1013.8,64.306,2.7785,23.546,1047.4,550.4,108.55,10.415999999999999,3.565,60.306999999999995,0
2241,18.734,1013.3,64.066,2.7792,23.71,1047.5,550.41,108.75,10.439,4.8035,62.353,0
2242,18.623,1013.0,65.447,2.8013,24.426,1048.5,549.87,109.29,10.485999999999999,3.9032,57.251999999999995,0
2243,18.259,1012.8,67.6,3.1845,26.543000000000003,1069.0,549.76,124.45,11.376,1.3623,56.878,0
2244,18.152,1012.7,68.221,2.7469,23.811999999999998,1047.9,550.17,109.0,10.290999999999999,4.6051,61.038000000000004,0
2245,17.250999999999998,1012.6,70.936,2.7001,23.103,1047.5,549.96,108.91,10.280999999999999,3.322,57.897,0
2246,16.23,1012.9,75.28399999999999,2.6713,22.509,1046.3,549.98,108.28,10.245,3.3252,60.988,0
2247,15.474,1013.2,77.921,2.687,22.22,1046.3,549.83,108.35,10.34,5.2456,64.637,0
2248,14.388,1013.2,78.648,3.2329,24.49,1072.7,549.9,128.14,11.517999999999999,1.3148,61.358000000000004,0
2249,13.171,1013.5,81.28,2.7696,19.836,1045.8,549.34,108.97,10.349,5.3283,70.936,1
2250,12.468,1013.3,83.921,2.7719,19.267,1045.7,550.1,108.6,10.357000000000001,4.7732,66.805,0
2251,11.754000000000001,1012.9,85.053,2.821,18.8,1044.4,549.44,108.13,10.332,5.154,72.482,1
2252,11.087,1012.2,91.07,3.0705,18.684,1044.3,549.46,108.69,10.257,6.1348,75.983,1
2253,11.314,1012.0,91.921,3.1517,19.139,1047.8,549.74,110.12,10.38,2.2913,64.14699999999999,0
2254,11.394,1011.6,90.807,3.1919,18.432000000000002,1022.9,537.33,101.43,10.076,1.567,100.23,2
2255,13.527000000000001,1012.0,91.992,3.435,22.552,1059.7,550.26,118.44,10.925999999999998,2.5656,61.647,0
2256,16.057000000000002,1012.1,87.538,3.2672,25.863000000000003,1064.7,549.67,121.48,11.173,2.9612,59.723,0
2257,18.104,1011.8,80.06,2.9943,27.151,1058.3,549.88,116.26,10.895999999999999,3.4091,58.482,0
2258,19.9,1011.6,69.381,3.517,31.319000000000003,1083.2,550.09,133.69,12.124,1.6508,60.128,0
2259,21.101999999999997,1011.1,62.513000000000005,3.0743,28.892,1063.8,549.73,119.6,11.133,3.0106,59.17100000000001,0
2260,21.184,1010.6,64.303,2.7516,26.151,1048.5,550.35,108.8,10.439,3.8501,54.788999999999994,0
2261,21.101999999999997,1009.9,65.88600000000001,2.7287,25.74,1047.1,549.89,107.77,10.423,3.9645,53.335,0
2262,20.809,1009.4,66.411,2.7052,25.311,1047.4,549.93,108.14,10.417,4.4062,55.825,0
2263,20.454,1008.8,67.577,2.6765,25.825,1047.1,549.99,107.86,10.378,4.2207,55.778999999999996,0
2264,20.344,1008.3,68.28,2.7438,26.587,1049.3,550.04,109.39,10.368,3.9115,55.70399999999999,0
2265,20.070999999999998,1008.3,67.596,2.7478,26.488000000000003,1050.1,549.64,109.88,10.405999999999999,4.1621,56.87,0
2266,19.712,1008.3,69.33800000000001,2.7026,24.991999999999997,1048.4,550.31,108.79,10.339,4.3766,56.708,0
2267,19.173,1008.4,72.98100000000001,2.7195,24.028000000000002,1048.2,549.97,108.81,10.377,4.3222,56.396,0
2268,18.977999999999998,1008.9,71.881,2.7008,23.826,1048.5,549.95,109.09,10.401,3.8856,57.806000000000004,0
2269,19.024,1009.0,67.899,2.6695,23.695999999999998,1046.8,550.27,107.83,10.408,5.3791,61.391999999999996,0
2270,18.663,1008.9,73.359,2.6988,22.176,1047.1,550.17,108.22,10.395999999999999,5.6201,59.77,0
2271,18.277,1009.0,77.79,2.6243,21.758000000000003,1042.0,550.06,104.45,10.177999999999999,5.4652,60.348,0
2272,17.285,1009.0,83.79299999999999,2.7328,21.134,1044.5,549.78,106.86,10.269,6.9742,64.593,0
2273,17.910999999999998,1010.3,81.525,2.85,22.515,1049.7,549.89,110.03,10.45,5.7432,61.382,0
2274,18.897000000000002,1010.7,76.266,2.8279,23.559,1049.8,549.64,109.73,10.425,5.0645,59.251000000000005,0
2275,20.07,1010.8,69.646,3.0787,26.34,1062.5,549.94,118.73,11.077,2.6403,57.861000000000004,0
2276,21.156,1011.0,65.343,3.563,29.45,1084.3,549.66,134.41,12.182,1.0688,60.573,0
2277,21.609,1011.0,60.571000000000005,3.6166,30.361,1086.8,549.88,136.01,12.287,1.5358,62.385,0
2278,21.927,1010.9,59.114,3.6282,31.13,1086.5,549.93,135.67,12.269,1.8631,60.294,0
2279,22.28,1011.0,57.582,3.6039999999999996,31.575,1085.9,550.06,135.14,12.282,1.8274,60.294,0
2280,21.755,1011.4,62.174,3.5062,31.101999999999997,1084.9,549.8,134.77,12.219000000000001,1.9201,58.15,0
2281,19.262999999999998,1011.6,75.317,3.449,28.535,1081.5,549.72,132.83,12.037,1.786,54.341,0
2282,19.526,1011.5,71.528,2.7537,25.396,1049.2,549.85,109.1,10.433,3.7030000000000003,51.455,0
2283,19.576,1011.8,72.423,3.4614,29.436999999999998,1082.9,550.07,133.82,12.029000000000002,1.4369,53.893,0
2284,19.322,1012.3,73.819,3.4531,28.368000000000002,1082.9,549.89,133.65,12.003,2.6,57.577,0
2285,18.621,1012.9,75.956,3.3925,26.964000000000002,1082.9,550.14,133.99,11.958,3.5018,57.87,0
2286,17.798,1013.4,76.104,3.4111,26.055999999999997,1082.8,549.97,134.17,11.988,2.9739,57.696999999999996,0
2287,16.803,1013.8,76.574,3.4311,25.489,1084.2,549.7,135.64,12.097999999999999,1.145,59.827,0
2288,15.804,1013.7,78.003,3.4425,25.139,1083.4,550.32,135.36,12.102,2.6948,61.739,0
2289,14.568,1013.7,80.695,2.6094,18.365,1038.4,547.2,104.17,10.22,7.9043,80.92399999999999,2
2290,13.067,1014.5,84.087,2.6706,18.4,1039.3,547.82,105.2,10.065,8.7652,82.79899999999999,2
2291,15.039000000000001,1014.9,84.831,3.4471,25.238000000000003,1073.8,546.08,130.4,11.899000000000001,3.5164,59.226000000000006,0
2292,17.355999999999998,1015.3,79.187,4.2209,31.499000000000002,1100.0,540.28,152.38,13.475,2.4783,55.588,0
2293,18.581,1015.7,75.035,3.883,29.941999999999997,1096.5,546.92,145.39,12.877,0.70262,56.067,0
2294,19.054000000000002,1016.1,71.923,3.5686,28.612,1087.2,550.14,137.11,12.265,2.1245,59.67,0
2295,19.649,1015.9,67.42399999999999,3.5321,29.296999999999997,1086.0,550.32,135.88,12.247,1.5395,58.32,0
2296,20.116,1015.6,65.37899999999999,3.5061,29.764,1084.8,550.33,134.81,12.175,2.2077,59.888999999999996,0
2297,21.116,1015.4,58.397,3.4896,31.201,1084.6,550.41,134.39,12.200999999999999,2.7254,60.911,0
2298,22.3,1015.1,48.633,3.5516,31.513,1087.3,550.46,135.72,12.172,2.6739,64.259,0
2299,23.281999999999996,1014.6,43.49,3.575,32.399,1088.6,550.01,136.42,12.307,3.1703,65.67,0
2300,23.92,1014.3,35.885,3.5287,32.461,1085.9,550.01,133.82,12.128,3.4365,67.696,0
2301,23.993000000000002,1014.3,40.122,3.4709,30.75,1085.9,549.9,134.35,12.190999999999999,2.7194,65.094,0
2302,22.728,1014.3,43.28,3.4961,30.683000000000003,1087.0,549.96,135.82,12.300999999999998,1.9553,62.85,0
2303,21.255,1014.5,47.217,3.4581,29.671,1085.0,549.72,134.82,12.210999999999999,2.2557,61.74100000000001,0
2304,19.89,1014.7,50.87,3.4682,27.691,1085.9,549.65,136.1,12.272,2.4183,62.628,0
2305,17.473,1014.8,61.001000000000005,3.3743,25.451999999999998,1082.9,549.71,134.66,12.113,2.0721,60.37,0
2306,16.214000000000002,1014.7,67.281,3.4072,25.334,1084.3,549.75,135.99,12.165,2.4324,62.784,0
2307,15.532,1014.7,69.711,2.6756,19.424,1047.4,550.24,108.99,10.427,5.3401,64.847,0
2308,15.026,1014.6,71.693,2.6688,19.037,1046.1,549.46,108.44,10.380999999999998,3.6437,64.577,0
2309,14.458,1014.0,74.68,2.6093,18.602,1044.0,550.29,106.84,10.283,5.2735,66.21,0
2310,14.030999999999999,1013.6,76.396,2.6273,18.416,1042.9,549.52,106.33,10.242,5.1147,66.458,0
2311,13.764000000000001,1013.5,76.671,2.6795,18.834,1046.6,549.61,108.89,10.349,6.1637,68.018,0
2312,13.302999999999999,1013.7,78.96300000000001,2.708,18.936,1047.6,549.94,109.73,10.283,5.7664,65.839,0
2313,13.277999999999999,1013.7,79.689,3.1374,22.927,1071.2,550.04,126.92,11.399000000000001,2.92,63.558,0
2314,13.945,1013.8,79.471,3.4801,25.614,1085.6,549.99,137.32,12.129000000000001,3.1210000000000004,60.647,0
2315,16.438,1014.0,73.252,3.6974,28.986,1095.4,549.92,142.93,12.564,0.88905,58.692,0
2316,19.383,1014.5,58.693999999999996,3.7166,30.668000000000003,1094.3,549.86,141.55,12.622,1.6511,62.456,0
2317,20.442999999999998,1015.0,60.83,3.7016,29.64,1094.2,549.7,141.5,12.634,0.9886799999999999,59.983000000000004,0
2318,20.729,1015.2,62.951,3.5739,29.364,1081.8,546.05,134.97,12.26,2.0853,60.036,0
2319,21.89,1015.0,58.336000000000006,3.7591,31.226,1096.6,549.73,142.37,12.731,1.4646,62.852,0
2320,22.893,1014.7,55.698,3.7799,32.55,1097.3,549.58,142.5,12.75,1.7957,61.458,0
2321,23.969,1014.2,50.95399999999999,3.7956,34.458,1097.1,549.47,141.92,12.804,1.9635,62.31399999999999,0
2322,25.866999999999997,1013.8,36.760999999999996,3.9663,35.979,1099.5,547.98,143.33,12.972999999999999,1.9703,66.983,0
2323,26.729,1013.4,30.211,3.8733,35.315,1098.6,549.88,141.59,12.817,1.1394,67.46600000000001,0
2324,26.396,1013.2,34.431999999999995,3.8241,35.301,1097.9,549.63,141.36,12.777999999999999,1.1506,66.27600000000001,0
2325,26.193,1012.6,39.073,3.7714,35.294000000000004,1096.7,550.18,140.96,12.743,1.5127,64.074,0
2326,25.572,1012.4,39.861,3.7734,34.031,1097.3,550.03,141.5,12.734000000000002,1.14,63.513000000000005,0
2327,24.316999999999997,1012.7,46.94,3.7551,31.97,1096.9,550.23,141.77,12.675999999999998,1.5296,61.255,0
2328,22.475,1012.9,52.707,3.614,29.246,1093.7,550.34,140.79,12.523,1.8468,59.07,0
2329,20.768,1013.0,61.945,3.5906,27.408,1092.6,549.95,140.75,12.487,1.9340000000000002,58.692,0
2330,18.967,1012.9,67.31,3.2333,24.015,1075.7,549.54,128.67,11.677,2.2118,53.93600000000001,0
2331,18.168,1012.8,69.648,2.7557,20.107,1051.3,550.09,111.09,10.599,3.8792,57.992,0
2332,17.634,1012.4,70.007,2.7226,19.611,1049.1,549.99,109.8,10.495,5.942,61.256,0
2333,16.575,1012.0,73.11399999999999,2.7309,19.529,1049.9,550.3,110.54,10.513,5.5659,59.25899999999999,0
2334,15.947000000000001,1011.8,75.548,2.7411,19.281,1048.9,550.05,110.06,10.492,4.791,59.946000000000005,0
2335,15.434000000000001,1011.7,76.27199999999999,2.7016,19.22,1048.7,550.03,109.93,10.402000000000001,5.9786,61.672,0
2336,14.892000000000001,1011.9,77.244,2.7259,19.149,1048.3,549.98,109.7,10.462,4.6313,59.875,0
2337,14.877,1011.9,77.663,2.6835,19.122,1046.9,549.93,108.67,10.334000000000001,5.2768,63.501999999999995,0
2338,15.877,1012.0,76.517,3.1642,23.166999999999998,1070.1,549.89,125.62,11.449000000000002,3.4717,61.531000000000006,0
